expocode: 316420170502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vessel name: LAPUSH_125W_48N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIs:  Sutton, A.; Newton, J.; Mickett, J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vessel type: Mooring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2,pH_SW (total scale),QF_pH,CHL,CHL QF,NTU,NTU QF,DOXY,DOXY QF
LAPUSH_125W_48N,47.964,-124.953,06/25/2017,03:17,267.7,2,2.5,409.9,2,2.22,1015.1,17.9,107.36,15.144,30.63,268.4,410.8,263.4,403.2,-139.8,264.4,404.7,-140.3,8.25,2,-999,5,4.458,3,309.4,2
LAPUSH_125W_48N,47.964,-124.953,06/25/2017,06:17,259.2,2,3.6,409.8,2,3.18,1014.2,16.5,106.46,14.379,30.822,260.1,411.1,255.3,403.5,-148.2,256.2,404.9,-148.7,8.259,2,1.625,2,4.445,3,322,2
LAPUSH_125W_48N,47.964,-124.953,06/25/2017,09:17,252.2,2,3.4,411.2,2,3.2,1013.3,15.6,106.69,14.138,30.828,253,412.5,248.2,404.6,-156.4,249.1,406,-157,8.256,2,1.495,2,4.899,3,324.9,2
LAPUSH_125W_48N,47.964,-124.953,06/25/2017,12:17,260.2,2,3.3,422.7,2,3.12,1012.8,15.3,107.16,13.919,30.883,261,424.1,256,415.8,-159.9,256.9,417.3,-160.4,8.246,2,-999,5,4.274,3,320,2
LAPUSH_125W_48N,47.964,-124.953,06/25/2017,15:17,263.4,2,3.6,430.8,2,3.42,1012.8,15.3,107.44,13.735,30.911,264.3,432.2,259.2,423.9,-164.7,260.2,425.5,-165.3,8.23,2,-999,5,4.439,3,320.4,2
LAPUSH_125W_48N,47.964,-124.953,06/25/2017,18:17,263.8,2,3.4,408.6,2,3.29,1012.9,15.6,107.89,14.154,30.893,264.7,410,259.5,402,-142.5,260.4,403.4,-143,8.247,2,-999,5,4.596,3,326,2
LAPUSH_125W_48N,47.964,-124.953,06/25/2017,21:17,254.3,2,3.4,408.3,2,3.3,1012.9,15.7,107.39,14.603,30.88,255.2,409.7,250.1,401.5,-151.4,251,403,-152,8.249,2,-999,5,4.598,3,321.8,2
LAPUSH_125W_48N,47.964,-124.953,06/26/2017,00:17,280.4,2,3.4,405,2,3.32,1013,15.8,104.47,14.785,30.885,281.4,406.3,275.7,398.2,-122.4,276.7,399.6,-122.9,8.227,2,-999,5,4.625,3,301.9,2
LAPUSH_125W_48N,47.964,-124.953,06/26/2017,03:17,260,2,3.4,404.2,2,3.21,1013.3,15.8,105.32,14.443,30.977,260.9,405.5,255.8,397.6,-141.8,256.7,399,-142.3,8.244,2,-999,5,4.571,3,318.7,2
LAPUSH_125W_48N,47.964,-124.953,06/26/2017,06:17,272.9,2,3.1,404.9,2,2.98,1013,15.2,106.65,13.729,31.037,273.8,406.1,268.6,398.4,-129.8,269.6,399.8,-130.3,8.22,2,3.482,2,5.081,3,333.3,2
LAPUSH_125W_48N,47.964,-124.953,06/26/2017,09:17,279.2,2,3.1,405.2,2,2.95,1014.7,14.8,107.03,13.606,31.047,280,406.4,275.2,399.4,-124.2,276.2,400.9,-124.7,8.209,2,3.415,2,4.836,3,323.6,2
LAPUSH_125W_48N,47.964,-124.953,06/26/2017,12:17,266.7,2,3,405.4,2,2.82,1015,14.6,106.72,14.098,31.018,267.5,406.5,262.8,399.4,-136.6,263.7,400.9,-137.1,8.229,2,-999,5,4.616,3,308.3,2
LAPUSH_125W_48N,47.964,-124.953,06/26/2017,15:17,287,2,3,405.2,2,2.85,1015.4,14.6,106.84,13.43,31.031,287.9,406.4,283.1,399.7,-116.6,284.2,401.2,-117,8.188,2,-999,5,4.911,3,317.4,2
LAPUSH_125W_48N,47.964,-124.953,06/26/2017,18:17,297.6,2,3.2,405.6,2,2.98,1016,14.4,107.07,13.212,30.942,298.6,406.8,293.9,400.5,-106.6,295,402,-107,8.179,2,-999,5,4.676,3,322.8,2
LAPUSH_125W_48N,47.964,-124.953,06/26/2017,21:17,276.2,2,3.1,404.8,2,2.93,1016.6,14.5,108.13,13.613,30.956,277,406,272.8,399.7,-127,273.8,401.2,-127.4,8.208,2,-999,5,4.54,3,338.5,2
LAPUSH_125W_48N,47.964,-124.953,06/27/2017,00:17,249.5,2,3.2,404.8,2,3.04,1016.4,14.7,109.33,13.788,30.954,250.3,406.1,246.4,399.7,-153.3,247.3,401.1,-153.9,8.252,2,-999,5,4.269,3,354.3,2
LAPUSH_125W_48N,47.964,-124.953,06/27/2017,03:17,239.3,2,3.1,404.8,2,2.97,1015.8,14.8,109.45,14.033,30.998,240.1,406,236.1,399.3,-163.2,237,400.8,-163.8,8.281,2,-999,5,4.521,3,349.5,2
LAPUSH_125W_48N,47.964,-124.953,06/27/2017,06:17,267.3,2,3.1,404.9,2,2.9,1016.3,14.7,109.63,13.876,30.908,268.2,406.1,263.9,399.6,-135.7,264.9,401.1,-136.3,8.239,2,4.278,2,4.544,3,342.2,2
LAPUSH_125W_48N,47.964,-124.953,06/27/2017,09:17,258.6,2,3.1,405.3,2,2.92,1015.5,14.6,109.82,13.756,30.963,259.4,406.5,255,399.7,-144.7,256,401.2,-145.2,8.237,2,3.823,2,4.407,3,333.8,2
LAPUSH_125W_48N,47.964,-124.953,06/27/2017,12:17,255,2,3.1,405.4,2,2.94,1015.3,14.5,109.67,13.739,31.025,255.8,406.6,251.5,399.7,-148.2,252.4,401.2,-148.8,8.24,2,-999,5,4.281,3,325.7,2
LAPUSH_125W_48N,47.964,-124.953,06/27/2017,15:17,241,2,3.1,411.7,2,2.97,1016.2,14.6,109.3,14.031,31.022,241.7,412.9,237.8,406.2,-168.4,238.7,407.7,-169,8.273,2,-999,5,4.094,3,319.4,2
LAPUSH_125W_48N,47.964,-124.953,06/27/2017,18:17,236.3,2,3.3,408.3,2,3.15,1016.5,14.8,109.64,13.976,31,237.1,409.6,233.3,403.1,-169.8,234.2,404.6,-170.4,8.282,2,-999,5,4.308,3,335.7,2
LAPUSH_125W_48N,47.964,-124.953,06/27/2017,21:17,235.2,2,3.5,404.1,2,3.3,1016.4,15.1,109.45,14.45,30.999,236,405.5,232.1,398.8,-166.7,233,400.2,-167.3,8.279,2,-999,5,4.152,3,319.3,2
LAPUSH_125W_48N,47.964,-124.953,06/28/2017,00:17,245,2,3.7,404,2,3.52,1016.4,15.7,109.02,15.057,31.036,245.9,405.4,241.7,398.5,-156.7,242.6,399.9,-157.3,8.282,2,-999,5,4.668,3,303.8,2
LAPUSH_125W_48N,47.964,-124.953,06/28/2017,03:17,242.1,2,3.4,405.3,2,3.13,1015.8,16.3,108.54,14.824,31,242.9,406.5,238.7,399.5,-160.8,239.6,400.9,-161.4,8.276,2,-999,5,4.348,3,310.3,2
LAPUSH_125W_48N,47.964,-124.953,06/28/2017,06:17,235.5,2,3.2,401.5,2,2.98,1015.9,15.8,108.91,14.386,31.017,236.3,402.7,232.3,395.9,-163.7,233.1,397.4,-164.3,8.281,2,2.194,2,4.544,3,326.9,2
LAPUSH_125W_48N,47.964,-124.953,06/28/2017,09:17,260.6,2,3.2,403.9,2,2.96,1015.4,15.2,109.07,14.006,31.017,261.4,405.1,257,398.2,-141.2,257.9,399.6,-141.7,8.238,2,3.3,2,4.506,3,327.5,2
LAPUSH_125W_48N,47.964,-124.953,06/28/2017,12:17,268.9,2,3.1,404,2,2.86,1015.1,14.8,108.93,13.919,31.027,269.7,405.1,265.1,398.1,-133.1,266,399.6,-133.6,8.233,2,-999,5,4.432,3,322,2
LAPUSH_125W_48N,47.964,-124.953,06/28/2017,15:17,250.2,2,3.2,404.1,2,2.93,1015.6,14.7,108.99,14.022,31.043,251,405.3,246.8,398.5,-151.7,247.7,399.9,-152.2,8.26,2,-999,5,4.807,3,325.9,2
LAPUSH_125W_48N,47.964,-124.953,06/28/2017,18:17,240.5,2,3.3,402.7,2,3.05,1016.7,14.9,109.15,14.175,31.064,241.3,403.9,237.5,397.5,-160,238.4,398.9,-160.6,8.265,2,-999,5,4.163,3,324.3,2
LAPUSH_125W_48N,47.964,-124.953,06/28/2017,21:17,240.8,2,3.5,404.2,2,3.11,1017,15.2,109.13,14.518,31.044,241.6,405.5,237.8,399,-161.2,238.6,400.5,-161.8,8.286,2,-999,5,4.321,3,322.6,2
LAPUSH_125W_48N,47.964,-124.953,06/29/2017,00:17,244.8,2,3.4,403.1,2,3.05,1017.6,15.5,108.58,14.596,31.059,245.6,404.3,241.9,398.1,-156.3,242.7,399.6,-156.9,-999,4,-999,5,4.261,3,308.1,2
LAPUSH_125W_48N,47.964,-124.953,06/29/2017,03:17,253.5,2,3.2,403.8,2,2.88,1018.2,15.4,108.09,14.204,31.171,254.3,405,250.7,399.2,-148.5,251.6,400.6,-149,8.258,2,-999,5,4.602,3,311.8,2
LAPUSH_125W_48N,47.964,-124.953,06/29/2017,06:17,261.9,2,3.1,403.7,2,2.88,1018.8,15.1,107.25,14.405,31.199,262.7,404.9,259,399.2,-140.2,260,400.6,-140.7,8.236,2,0.81,2,3.89,3,295.3,2
LAPUSH_125W_48N,47.964,-124.953,06/29/2017,09:17,248.6,2,3.1,402.6,2,2.89,1019.1,15,107.31,14.072,31.189,249.4,403.8,246,398.4,-152.4,246.9,399.8,-152.9,8.25,2,1.485,2,4.49,3,312.7,2
LAPUSH_125W_48N,47.964,-124.953,06/29/2017,12:17,261.8,2,3.1,402.9,2,2.91,1019.6,14.8,106.91,14.081,31.211,262.6,404.1,259.2,398.9,-139.6,260.2,400.3,-140.1,8.248,2,-999,5,4.493,3,304.4,2
LAPUSH_125W_48N,47.964,-124.953,06/29/2017,15:17,283.4,2,3.1,403.2,2,2.92,1020.8,14.8,106.15,14.305,31.251,284.3,404.3,280.9,399.5,-118.6,282,401,-119,8.23,2,-999,5,4.494,3,287.8,2
LAPUSH_125W_48N,47.964,-124.953,06/29/2017,18:17,281.5,2,3.2,403.1,2,3.03,1022.1,14.9,105.33,14.479,31.246,282.4,404.3,279.3,399.9,-120.6,280.4,401.4,-121,8.213,2,-999,5,4.456,3,280.5,2
LAPUSH_125W_48N,47.964,-124.953,06/29/2017,21:17,269.7,2,3.4,403,2,3.07,1021.9,15.2,104.8,14.597,31.151,270.6,404.2,267.6,399.7,-132.2,268.5,401.2,-132.6,8.23,2,-999,5,5.255,3,283.5,2
LAPUSH_125W_48N,47.964,-124.953,06/30/2017,00:17,252.7,2,3.3,403.1,2,3.12,1021.2,15.5,105.28,14.522,31.359,253.6,404.3,250.6,399.5,-149,251.5,401,-149.5,8.254,2,-999,5,4.927,3,294.8,2
LAPUSH_125W_48N,47.964,-124.953,06/30/2017,03:17,189.1,2,3.1,402.9,2,2.96,1020.2,15.5,108.06,14.441,31.254,189.7,404.1,187.3,398.9,-211.7,187.9,400.4,-212.5,8.371,2,-999,5,4.643,3,374.3,2
LAPUSH_125W_48N,47.964,-124.953,06/30/2017,06:17,179.5,2,3,402.8,2,2.86,1020.1,15.1,110.18,14.46,31.235,180,404,177.7,398.8,-221.1,178.3,400.3,-221.9,8.39,2,2.425,2,4.173,3,374.4,2
LAPUSH_125W_48N,47.964,-124.953,06/30/2017,09:17,212.7,2,3,403.1,2,2.87,1019.3,14.8,110.86,14.19,31.272,213.3,404.3,210.5,398.9,-188.4,211.2,400.4,-189.1,8.334,2,1.798,2,4.286,3,357.3,2
LAPUSH_125W_48N,47.964,-124.953,06/30/2017,12:17,241.9,2,3,403.3,2,2.88,1018.8,14.7,110.41,14.173,31.314,242.6,404.5,239.3,398.9,-159.6,240.1,400.4,-160.2,8.245,2,-999,5,4.896,3,323.8,2
LAPUSH_125W_48N,47.964,-124.953,06/30/2017,15:17,205.2,2,3,403.2,2,2.89,1018.8,14.6,110.98,14.168,31.257,205.8,404.3,203,398.8,-195.8,203.7,400.2,-196.5,8.318,2,-999,5,4.505,3,343.6,2
LAPUSH_125W_48N,47.964,-124.953,06/30/2017,18:17,221.9,2,3.2,403.4,2,3.06,1019,14.7,111.13,14.215,31.255,222.6,404.7,219.6,399.1,-179.5,220.4,400.6,-180.2,8.304,2,-999,5,4.148,3,344,2
LAPUSH_125W_48N,47.964,-124.953,06/30/2017,21:17,221.9,2,3.3,404,2,3.11,1018.6,14.9,111.23,14.166,31.301,222.6,405.2,219.5,399.5,-180.1,220.3,401,-180.7,8.3,2,-999,5,4.249,3,340.4,2
LAPUSH_125W_48N,47.964,-124.953,07/01/2017,00:17,241,2,3.2,404,2,2.99,1018.1,15,110.86,14.25,31.326,241.8,405.2,238.3,399.3,-161,239.1,400.7,-161.6,8.274,2,-999,5,4.689,3,329.2,2
LAPUSH_125W_48N,47.964,-124.953,07/01/2017,03:17,210,2,3.1,403.6,2,2.94,1017.5,14.7,111.65,13.627,31.433,210.7,404.8,207.6,398.9,-191.3,208.4,400.4,-192,8.286,2,-999,5,4.789,3,355,2
LAPUSH_125W_48N,47.964,-124.953,07/01/2017,06:17,191.5,2,2.9,403.9,2,2.79,1018.1,14.3,114.28,12.919,31.362,192,405,189.5,399.6,-210.1,190.2,401.1,-210.9,8.365,2,9.939,2,5.129,3,395.8,2
LAPUSH_125W_48N,47.964,-124.953,07/01/2017,09:17,272.1,2,2.9,404,2,2.71,1018.5,13.8,112.85,13.288,31.387,272.9,405.1,269.3,399.7,-130.4,270.3,401.2,-130.9,8.184,2,2.013,2,5.243,3,333.8,2
LAPUSH_125W_48N,47.964,-124.953,07/01/2017,12:17,284,2,2.9,403.9,2,2.7,1018.6,13.8,111.83,13.041,31.425,284.8,405,281.1,399.7,-118.6,282.2,401.2,-119,8.201,2,-999,5,4.683,3,327.2,2
LAPUSH_125W_48N,47.964,-124.953,07/01/2017,15:17,268.6,2,2.9,403.8,2,2.71,1019.2,13.8,111.02,13.222,31.393,269.4,404.9,266,399.9,-133.8,267,401.3,-134.3,8.218,2,-999,5,4.898,3,324.5,2
LAPUSH_125W_48N,47.964,-124.953,07/01/2017,18:17,495,2,3.2,403.7,2,2.95,1019.8,13.9,107.54,12.052,31.548,496.6,404.9,491.2,400.5,90.7,493.1,402,91.1,7.962,2,-999,5,4.35,3,260.5,2
LAPUSH_125W_48N,47.964,-124.953,07/01/2017,21:17,320.8,2,3.4,403.2,2,3.27,1020.1,14.4,108.54,12.28,31.425,321.9,404.5,318.4,400.1,-81.7,319.6,401.7,-82,8.149,2,-999,5,4.439,3,351.3,2
LAPUSH_125W_48N,47.964,-124.953,07/02/2017,00:17,346.8,2,3.2,403.8,2,2.85,1019.7,15.1,108.68,13.032,31.389,347.9,404.9,343.7,400.1,-56.4,345,401.6,-56.6,8.13,2,-999,5,4.647,3,343.6,2
LAPUSH_125W_48N,47.964,-124.953,07/02/2017,03:17,359.8,2,3,404,2,2.85,1019,15.2,108.13,12.382,31.361,360.9,405.2,356.6,400.3,-43.7,358,401.8,-43.9,8.107,2,-999,5,4.829,3,318.3,2
LAPUSH_125W_48N,47.964,-124.953,07/02/2017,06:17,475.6,2,3,404.2,2,2.88,1018.7,14.7,105.98,12.902,31.52,477.1,405.4,471,400.2,70.8,472.8,401.7,71.1,8.002,2,1.744,2,5.061,3,271.8,2
LAPUSH_125W_48N,47.964,-124.953,07/02/2017,09:17,323.5,2,3,404,2,2.89,1018.5,14.4,107.46,12.302,31.552,324.5,405.2,320.4,400.1,-79.7,321.7,401.7,-80,-999,4,8.413,2,4.766,3,358.5,2
LAPUSH_125W_48N,47.964,-124.953,07/02/2017,12:17,386.3,2,3,404.2,2,2.86,1018.6,14.3,106.65,11.998,31.495,387.4,405.4,382.8,400.5,-17.7,384.2,402,-17.8,8.087,2,-999,5,5.151,3,303.4,2
LAPUSH_125W_48N,47.964,-124.953,07/02/2017,15:17,310,2,3.2,416.2,2,3.1,1019,14.3,108.36,12.755,31.597,311,417.4,307.1,412.3,-105.2,308.3,413.9,-105.6,8.169,2,-999,5,4.94,3,358,2
LAPUSH_125W_48N,47.964,-124.953,07/02/2017,18:17,220.8,2,3.4,403.8,2,3.38,1019.6,14.7,112.16,12.602,31.441,221.6,405.1,219,400.4,-181.4,219.8,401.9,-182.1,8.34,2,-999,5,4.858,3,395.4,2
LAPUSH_125W_48N,47.964,-124.953,07/02/2017,21:17,161.7,2,3.1,403.1,2,3.06,1020.4,15.4,116.61,13.821,31.304,162.2,404.3,160.3,399.5,-239.2,160.9,401,-240.1,8.441,2,-999,5,4.948,3,396.6,2
LAPUSH_125W_48N,47.964,-124.953,07/03/2017,00:17,238.5,2,3.3,402.8,2,3.12,1020.7,15.2,116.45,12.747,31.321,239.3,404.1,236.8,399.8,-163,237.7,401.3,-163.6,8.264,2,-999,5,5.845,3,380.4,2
LAPUSH_125W_48N,47.964,-124.953,07/03/2017,03:17,148.8,2,3.1,402.6,2,3,1020.5,14.8,119.77,13.067,31.249,149.3,403.8,147.6,399.3,-251.7,148.1,400.8,-252.6,8.432,2,-999,5,4.741,3,396.2,2
LAPUSH_125W_48N,47.964,-124.953,07/03/2017,06:17,151.8,2,2.9,402.9,2,2.75,1021.2,14.3,121.75,13.061,31.284,152.2,404,150.6,399.7,-249.1,151.2,401.2,-250.1,8.454,2,9.928,2,4.982,3,396.1,2
LAPUSH_125W_48N,47.964,-124.953,07/03/2017,09:17,237.5,2,2.9,403.4,2,2.7,1021.5,13.9,118.97,12.775,31.349,238.2,404.5,235.8,400.5,-164.7,236.7,402,-165.3,8.274,2,10.91,2,5.09,3,386.6,2
LAPUSH_125W_48N,47.964,-124.953,07/03/2017,12:17,353.9,2,2.9,403.1,2,2.68,1021.7,13.6,114.93,12.451,31.472,354.9,404.2,351.6,400.4,-48.8,352.9,401.9,-49,8.108,2,-999,5,4.967,3,306.4,2
LAPUSH_125W_48N,47.964,-124.953,07/03/2017,15:17,323.1,2,3,402.6,2,2.9,1022.5,13.5,112.21,12.55,31.449,324.1,403.8,321.3,400.3,-79,322.5,401.8,-79.3,8.151,2,-999,5,4.46,3,320,2
LAPUSH_125W_48N,47.964,-124.953,07/03/2017,18:17,238.5,2,3,403.1,2,2.82,1023.1,13.7,112.65,12.65,31.359,239.2,404.2,237.3,400.9,-163.6,238.2,402.4,-164.2,8.252,2,-999,5,4.714,3,364.5,2
LAPUSH_125W_48N,47.964,-124.953,07/03/2017,21:17,347.3,2,2.9,402.1,2,2.81,1023.6,13.8,110.04,12.369,31.443,348.4,403.2,345.7,400.2,-54.5,347.1,401.7,-54.7,-999,4,-999,5,4.074,3,304.4,2
LAPUSH_125W_48N,47.964,-124.953,07/04/2017,00:17,331.5,2,3.1,401.5,2,2.88,1022.9,14,108.31,13.161,31.53,332.5,402.7,329.5,399.1,-69.6,330.8,400.6,-69.9,8.145,2,-999,5,4.516,3,306.9,2
LAPUSH_125W_48N,47.964,-124.953,07/04/2017,03:17,322.5,2,3,401.9,2,2.86,1021.7,14.2,107.7,13.096,31.492,323.4,403.1,320.2,399,-78.8,321.4,400.5,-79.1,8.17,2,-999,5,4.614,3,323.7,2
LAPUSH_125W_48N,47.964,-124.953,07/04/2017,06:17,311.5,2,2.8,402.4,2,2.69,1020.8,13.9,107.32,12.801,31.48,312.4,403.5,309.1,399.3,-90.1,310.3,400.8,-90.5,8.138,2,4.493,2,4.821,3,324.5,2
LAPUSH_125W_48N,47.964,-124.953,07/04/2017,09:17,361.5,2,2.8,402.8,2,2.66,1019.9,13.6,106.62,12.778,31.497,362.5,403.9,358.4,399.3,-40.9,359.7,400.8,-41,8.095,2,3.193,2,4.972,3,308.1,2
LAPUSH_125W_48N,47.964,-124.953,07/04/2017,12:17,391.3,2,2.8,402.5,2,2.7,1019.3,13.5,105.68,12.62,31.508,392.4,403.5,387.7,398.7,-11,389.2,400.2,-11.1,8.062,2,-999,5,4.713,3,295.2,2
LAPUSH_125W_48N,47.964,-124.953,07/04/2017,15:17,361.6,2,2.9,402.8,2,2.75,1018.9,13.5,105.52,12.691,31.476,362.7,404,358.2,399,-40.8,359.5,400.5,-40.9,8.096,2,-999,5,4.416,3,305.1,2
LAPUSH_125W_48N,47.964,-124.953,07/04/2017,18:17,297.7,2,3.1,403.1,2,2.96,1018.8,13.7,106.73,12.739,31.481,298.6,404.3,294.9,399.3,-104.4,296,400.7,-104.8,8.144,2,-999,5,4.565,3,330.6,2
LAPUSH_125W_48N,47.964,-124.953,07/04/2017,21:17,248.7,2,3,404.5,2,2.93,1018.5,13.9,109.33,12.836,31.421,249.5,405.7,246.3,400.5,-154.2,247.2,402,-154.8,8.247,2,-999,5,5.077,3,395.5,2
LAPUSH_125W_48N,47.964,-124.953,07/05/2017,00:17,240.5,2,3,402.5,2,2.9,1017.9,14,111.73,12.365,31.396,241.3,403.7,238.1,398.4,-160.3,239,399.9,-160.9,8.254,2,-999,5,4.623,3,395.3,2
LAPUSH_125W_48N,47.964,-124.953,07/05/2017,03:17,270.2,2,3,402.6,2,2.84,1016.9,13.8,111.41,12.425,31.434,271,403.7,267.2,398,-130.9,268.2,399.5,-131.4,8.215,2,-999,5,4.942,3,380,2
LAPUSH_125W_48N,47.964,-124.953,07/05/2017,06:17,277.9,2,2.8,402.5,2,2.64,1016.5,13.6,111.17,12.467,31.472,278.7,403.6,274.7,397.7,-123.1,275.7,399.2,-123.5,8.204,2,7.681,2,5.552,3,362.1,2
LAPUSH_125W_48N,47.964,-124.953,07/05/2017,09:17,319.8,2,2.8,402.6,2,2.63,1016.3,13.3,110.55,12.326,31.501,320.6,403.7,316,397.8,-81.8,317.2,399.3,-82.1,8.178,2,7.972,2,5.618,3,340.2,2
LAPUSH_125W_48N,47.964,-124.953,07/05/2017,12:17,338.2,2,2.8,402.6,2,2.64,1016.2,13.2,109.78,12.157,31.54,339.1,403.7,334.2,397.8,-63.6,335.5,399.3,-63.9,-999,4,-999,5,6.149,3,297.8,2
LAPUSH_125W_48N,47.964,-124.953,07/05/2017,15:17,453,2,3,402.2,2,3,1016.5,13.2,107.46,11.793,31.57,454.4,403.4,448.1,397.8,50.3,449.8,399.3,50.5,7.992,2,-999,5,4.465,3,281.7,2
LAPUSH_125W_48N,47.964,-124.953,07/05/2017,18:17,304.1,2,3,402.6,2,2.92,1016.9,13.7,108.29,12.102,31.411,305,403.8,300.8,398.2,-97.4,301.9,399.7,-97.8,8.147,2,-999,5,5.097,3,339.3,2
LAPUSH_125W_48N,47.964,-124.953,07/05/2017,21:17,230.9,2,3.1,402.9,2,2.98,1017,14.1,108.61,13.857,31.258,231.6,404.1,228,397.9,-169.9,228.9,399.4,-170.5,8.288,2,-999,5,4.369,3,325.5,2
LAPUSH_125W_48N,47.964,-124.953,07/06/2017,00:17,210.2,2,3.3,402.2,2,3.26,1017.7,14.9,108.25,14.294,31.232,210.9,403.5,207.7,397.4,-189.7,208.5,398.9,-190.4,8.336,2,-999,5,4.828,3,335.1,2
LAPUSH_125W_48N,47.964,-124.953,07/06/2017,03:17,216.5,2,3.3,401.4,2,3.32,1018,15.1,107.93,13.92,31.284,217.2,402.7,214.1,396.9,-182.8,214.9,398.4,-183.5,8.315,2,-999,5,4.787,3,323.2,2
LAPUSH_125W_48N,47.964,-124.953,07/06/2017,06:17,226.3,2,3.1,401.6,2,2.97,1019.6,14.8,107.3,13.911,31.343,227,402.8,224.1,397.7,-173.6,224.9,399.2,-174.2,8.292,2,1.129,2,5.68,3,304,2
LAPUSH_125W_48N,47.964,-124.953,07/06/2017,09:17,200.7,2,3.1,402,2,2.96,1020.7,14.7,108.03,13.761,31.246,201.3,403.2,199,398.5,-199.5,199.7,400,-200.3,8.334,2,2.027,2,-999,4,332.4,2
LAPUSH_125W_48N,47.964,-124.953,07/06/2017,12:17,201.6,2,3,402.4,2,2.91,1021.3,14.4,108.59,13.599,31.25,202.2,403.6,200,399.2,-199.2,200.7,400.7,-200,8.338,2,-999,5,8.654,3,337.1,2
LAPUSH_125W_48N,47.964,-124.953,07/06/2017,15:17,214.5,2,3.3,402.1,2,3.24,1022,14.3,108.45,13.62,31.323,215.2,403.4,213,399.3,-186.3,213.8,400.7,-187,8.294,2,-999,5,5.341,3,316.7,2
LAPUSH_125W_48N,47.964,-124.953,07/06/2017,18:17,195.9,2,3.3,402,2,3.21,1021.9,14.5,109.13,13.734,31.243,196.6,403.3,194.5,399.1,-204.6,195.2,400.6,-205.3,8.334,2,-999,5,5.182,3,338.5,2
LAPUSH_125W_48N,47.964,-124.953,07/06/2017,21:17,200.1,2,3.2,401.7,2,3.18,1021.2,14.9,110.06,13.838,31.178,200.7,402.9,198.5,398.5,-199.9,199.2,399.9,-200.7,8.332,2,-999,5,5.427,3,352.9,2
LAPUSH_125W_48N,47.964,-124.953,07/07/2017,00:17,198.8,2,3.4,401.2,2,3.34,1020.4,14.9,110.06,14.071,31.199,199.5,402.5,197.1,397.6,-200.6,197.8,399.1,-201.3,8.341,2,-999,5,5.757,3,349.7,2
LAPUSH_125W_48N,47.964,-124.953,07/07/2017,03:17,243,2,3.3,401.2,2,3.21,1019.6,15.1,108.75,14.162,31.39,243.8,402.5,240.6,397.3,-156.7,241.5,398.7,-157.2,8.281,2,-999,5,5.986,3,309.2,2
LAPUSH_125W_48N,47.964,-124.953,07/07/2017,06:17,204.4,2,3.1,401.4,2,2.99,1019.6,14.9,109.1,13.797,31.271,205.1,402.6,202.5,397.5,-195,203.2,399,-195.8,8.322,2,1.344,2,5.043,3,327.6,2
LAPUSH_125W_48N,47.964,-124.953,07/07/2017,09:17,194.1,2,3.1,401.6,2,2.99,1019.6,14.7,109.85,13.979,31.213,194.7,402.8,192.2,397.6,-205.4,192.9,399.1,-206.2,8.348,2,2.081,2,8.458,3,342.9,2
LAPUSH_125W_48N,47.964,-124.953,07/07/2017,12:17,186.1,2,3.2,401.5,2,3.02,1021,14.7,110.31,14.003,31.226,186.7,402.7,184.6,398,-213.5,185.2,399.5,-214.3,8.365,2,-999,5,6.926,3,340.4,2
LAPUSH_125W_48N,47.964,-124.953,07/07/2017,15:17,211.1,2,3.4,401.2,2,3.24,1022.9,14.8,109.46,14.157,31.371,211.8,402.5,209.7,398.6,-188.9,210.5,400.1,-189.6,8.316,2,-999,5,4.809,3,304.7,2
LAPUSH_125W_48N,47.964,-124.953,07/07/2017,18:17,188.4,2,3.5,401.1,2,3.45,1024.4,15.2,109.84,14.347,31.269,189.1,402.5,187.5,399.1,-211.6,188.1,400.5,-212.4,8.368,2,-999,5,6.328,3,323.8,2
LAPUSH_125W_48N,47.964,-124.953,07/07/2017,21:17,191,2,3.6,401.1,2,3.43,1025.7,15.8,109.97,14.597,31.295,191.7,402.4,190.2,399.4,-209.2,190.9,400.9,-210,8.364,2,-999,5,5.031,3,324.9,2
LAPUSH_125W_48N,47.964,-124.953,07/08/2017,00:17,191.4,2,3.8,401.1,2,3.48,1025.3,16.4,110.08,15.156,31.253,192.1,402.5,190.5,399.1,-208.6,191.2,400.6,-209.4,8.37,2,-999,5,6.54,3,326.2,2
LAPUSH_125W_48N,47.964,-124.953,07/08/2017,03:17,199.3,2,3.7,401.1,2,3.43,1023.9,16.8,109.76,15,31.316,200,402.5,198.1,398.6,-200.5,198.8,400.1,-201.3,8.356,2,-999,5,5.338,3,315.6,2
